TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C13,C14,D1,D2,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_05,id_06,id_19,id_20,DeviceType,DeviceInfo,TransactionDate,TransactionHour,TransactionDayOfWeek
3305995,0,7935179,24.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,17.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,23.0,2.0,241.0,241.0,241.0,241.0,241.0,T,T,T,M0,,F,,,,,,,,,2018-03-02 20:12:59,20,Friday
3177756,0,4286821,129.95,W,2922,583.0,150.0,visa,226.0,credit,251.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,1.0,15.0,1.0,520.0,520.0,520.0,0.0,520.0,,,,,,F,,,,,,,,,2018-01-19 14:47:01,14,Friday
3457073,0,12139867,82.95,W,10112,360.0,150.0,visa,166.0,debit,512.0,87.0,99.0,,gmail.com,,4.0,1.0,0.0,0.0,2.0,35.0,4.0,322.0,322.0,112.0,330.0,330.0,T,T,T,,,T,,,,,,,,,2018-04-20 12:11:07,12,Friday
3331406,0,8481719,57.95,W,15095,555.0,150.0,visa,226.0,debit,226.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,T,T,T,,,F,,,,,,,,,2018-03-09 04:01:59,4,Friday
3013466,0,675513,77.0,W,12839,321.0,150.0,visa,226.0,debit,191.0,87.0,1583.0,,gmail.com,,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,120.0,123.0,T,T,T,M0,F,F,,,,,,,,,2017-12-08 19:38:33,19,Friday
3173216,0,4141041,107.95,W,11400,231.0,150.0,mastercard,195.0,debit,433.0,87.0,1925.0,,bellsouth.net,,5.0,3.0,0.0,0.0,6.0,38.0,4.0,519.0,519.0,520.0,520.0,520.0,T,F,F,,,F,,,,,,,,,2018-01-17 22:17:21,22,Wednesday
3472469,0,12640749,156.0,W,8117,490.0,150.0,visa,226.0,debit,327.0,87.0,6.0,,aol.com,,3.0,4.0,0.0,0.0,0.0,7.0,3.0,52.0,52.0,245.0,9.0,245.0,T,T,F,M0,T,T,,,,,,,,,2018-04-26 07:19:09,7,Thursday
3475946,1,12755136,39.95,W,1724,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,,9.0,0.0,9.0,T,F,F,,,F,,,,,,,,,2018-04-27 15:05:36,15,Friday
3470906,0,12593759,75.0,R,12128,520.0,150.0,american express,190.0,credit,299.0,87.0,,,anonymous.com,anonymous.com,1.0,4.0,0.0,11.0,0.0,21.0,1.0,623.0,623.0,833.0,832.0,,,,,,,,-5.0,72081.0,8.0,-100.0,611.0,225.0,desktop,Windows,2018-04-25 18:15:59,18,Wednesday
3096481,0,2151019,500.0,R,1242,111.0,150.0,mastercard,129.0,credit,181.0,87.0,,,aol.com,aol.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-25.0,141322.0,0.0,-5.0,216.0,214.0,desktop,rv:11.0,2017-12-25 21:30:19,21,Monday
3171303,1,4078942,12.709,C,17284,459.0,185.0,visa,137.0,credit,,,,0.0,outlook.com,outlook.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M0,,,-20.0,121903.0,0.0,0.0,153.0,563.0,desktop,Windows,2018-01-17 05:02:22,5,Wednesday
3060723,0,1631309,50.0,H,3821,111.0,150.0,mastercard,219.0,credit,310.0,87.0,,,msn.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,130166.0,0.0,0.0,341.0,225.0,desktop,Windows,2017-12-19 21:08:29,21,Tuesday
3233293,0,5861159,25.95,W,9190,555.0,150.0,visa,226.0,debit,436.0,87.0,0.0,,yahoo.com,,125.0,118.0,0.0,0.0,117.0,432.0,109.0,85.0,85.0,85.0,0.0,258.0,T,T,T,,,F,,,,,,,,,2018-02-06 20:05:59,20,Tuesday
3569619,1,15557124,33.875,C,13413,103.0,185.0,visa,137.0,credit,,,,0.0,live.com.mx,live.com.mx,7.0,11.0,0.0,2.0,0.0,1.0,1.0,9.0,,72.0,0.0,72.0,,,,M2,,,-20.0,986310.0,0.0,0.0,266.0,638.0,mobile,,2018-05-30 01:25:24,1,Wednesday
3314801,1,8056098,39.0,W,9400,111.0,150.0,mastercard,224.0,debit,122.0,87.0,,,hotmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,T,F,F,M0,F,F,,,,,,,,,2018-03-04 05:48:18,5,Sunday
3225921,0,5629437,50.0,S,1974,111.0,150.0,visa,226.0,debit,330.0,87.0,,,,gmail.com,1.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,,6.0,6.0,,,,,,,0.0,44704.0,0.0,0.0,542.0,533.0,desktop,MacOS,2018-02-04 03:43:57,3,Sunday
3224572,0,5608471,57.95,W,1642,229.0,150.0,visa,226.0,debit,315.0,87.0,48.0,,yahoo.com,,4.0,8.0,0.0,0.0,3.0,21.0,4.0,23.0,23.0,77.0,0.0,77.0,T,T,T,,,F,,,,,,,,,2018-02-03 21:54:31,21,Saturday
3456045,0,12089092,25.95,W,10960,567.0,150.0,mastercard,117.0,debit,204.0,87.0,,,hotmail.com,,3.0,3.0,0.0,0.0,4.0,7.0,3.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2018-04-19 22:04:52,22,Thursday
3238525,0,6014941,159.95,W,5376,111.0,150.0,mastercard,224.0,debit,325.0,87.0,13.0,,,,127.0,124.0,0.0,0.0,105.0,311.0,81.0,28.0,28.0,,282.0,282.0,T,T,T,,,,,,,,,,,,2018-02-08 14:49:01,14,Thursday
3405100,0,10557292,162.892,C,9300,103.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,282865.0,0.0,0.0,266.0,305.0,mobile,SM-T800,2018-04-02 04:34:52,4,Monday
3468926,0,12523008,75.0,H,4966,468.0,150.0,visa,166.0,debit,325.0,87.0,,,gmail.com,gmail.com,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,82041.0,0.0,-5.0,529.0,549.0,desktop,Windows,2018-04-24 22:36:48,22,Tuesday
3109641,0,2408342,34.105,C,15885,545.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,1.0,13.0,0.0,1.0,0.0,13.0,1.0,326.0,326.0,327.0,0.0,327.0,,,,M2,,,-15.0,96561.0,0.0,0.0,254.0,507.0,mobile,SM-N920C Build/NRD90M,2017-12-28 20:59:02,20,Thursday
3332449,0,8529699,57.95,W,2368,390.0,150.0,mastercard,224.0,debit,123.0,87.0,50.0,,anonymous.com,,2.0,2.0,0.0,0.0,1.0,11.0,2.0,542.0,542.0,582.0,34.0,582.0,T,F,F,,,T,,,,,,,,,2018-03-09 17:21:39,17,Friday
3567942,0,15514745,8.0,W,13307,428.0,150.0,visa,166.0,debit,330.0,87.0,3.0,,gmail.com,,3.0,1.0,0.0,0.0,0.0,9.0,3.0,35.0,35.0,0.0,450.0,450.0,T,T,T,M0,F,T,,,,,,,,,2018-05-29 13:39:05,13,Tuesday
3472023,0,12618152,20.0,H,4966,468.0,150.0,visa,166.0,debit,325.0,87.0,,,gmail.com,gmail.com,3.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,,,,,,,,,,,-5.0,64178.0,0.0,-5.0,529.0,549.0,desktop,Windows,2018-04-26 01:02:32,1,Thursday
3341935,0,8788132,64.95,W,6156,225.0,150.0,visa,166.0,debit,184.0,87.0,13.0,,icloud.com,,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,,68.0,68.0,68.0,T,T,T,,,F,,,,,,,,,2018-03-12 17:08:52,17,Monday
3220415,0,5523036,141.99,W,4153,549.0,150.0,visa,226.0,debit,299.0,87.0,,,sbcglobal.net,,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,,24.0,24.0,24.0,,,,M1,F,,,,,,,,,,2018-02-02 22:10:36,22,Friday
3247751,0,6274935,107.95,W,1103,555.0,150.0,visa,226.0,debit,123.0,87.0,10.0,,gmail.com,,1.0,1.0,0.0,0.0,2.0,7.0,1.0,310.0,310.0,310.0,310.0,310.0,T,T,T,,,F,,,,,,,,,2018-02-11 15:02:15,15,Sunday
3467192,0,12486533,107.95,W,10057,225.0,150.0,mastercard,224.0,debit,441.0,87.0,2.0,,hotmail.com,,4.0,2.0,0.0,0.0,4.0,59.0,3.0,175.0,175.0,145.0,623.0,244.0,T,T,T,,,T,,,,,,,,,2018-04-24 12:28:53,12,Tuesday
3281698,0,7268529,25.0,R,6019,583.0,150.0,visa,226.0,credit,315.0,87.0,,275.0,gmail.com,anonymous.com,1.0,2.0,0.0,2.0,0.0,2.0,1.0,323.0,323.0,,,,,,,,,,-5.0,141286.0,2.0,0.0,442.0,333.0,desktop,Windows,2018-02-23 03:02:09,3,Friday
3348035,0,8961134,335.0,W,14622,454.0,150.0,visa,226.0,debit,330.0,87.0,4.0,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,56.0,2.0,273.0,273.0,555.0,555.0,555.0,T,T,T,M1,,T,,,,,,,,,2018-03-14 17:12:14,17,Wednesday
2987825,0,103797,44.892,C,3887,202.0,185.0,mastercard,137.0,credit,,,,,yahoo.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,0.0,244243.0,0.0,0.0,290.0,401.0,mobile,Ilium L910 Build/MRA58K,2017-12-02 04:49:57,4,Saturday
3251183,0,6382426,83.95,W,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,13.0,,,,24.0,23.0,0.0,0.0,19.0,74.0,13.0,125.0,125.0,,91.0,139.0,T,T,T,,,T,,,,,,,,,2018-02-12 20:53:46,20,Monday
3371520,1,9647711,250.0,S,8528,215.0,150.0,visa,226.0,debit,433.0,87.0,,,,gmail.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,5341.0,6.0,0.0,352.0,533.0,mobile,,2018-03-22 15:55:11,15,Thursday
3121261,0,2677096,32.356,C,2256,545.0,185.0,visa,226.0,credit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M2,,,-20.0,162088.0,-11.0,-29.0,266.0,507.0,mobile,,2017-12-31 23:38:16,23,Sunday
3390753,0,10188522,370.0,W,6366,562.0,150.0,mastercard,195.0,credit,325.0,87.0,,,aol.com,,6.0,2.0,0.0,0.0,0.0,11.0,5.0,38.0,38.0,80.0,0.0,80.0,,,,M1,F,T,,,,,,,,,2018-03-28 22:08:42,22,Wednesday
3184018,0,4457884,109.0,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,5.0,1.0,286.0,286.0,484.0,484.0,484.0,,,,M1,F,T,,,,,,,,,2018-01-21 14:18:04,14,Sunday
3118817,0,2609311,35.95,W,10846,275.0,150.0,mastercard,224.0,debit,264.0,87.0,,,gmail.com,,5.0,4.0,0.0,0.0,1.0,14.0,4.0,246.0,246.0,111.0,245.0,303.0,,,,,,,,,,,,,,,2017-12-31 04:48:31,4,Sunday
3250525,0,6367621,47.95,W,7508,321.0,150.0,visa,226.0,debit,420.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,1.0,29.0,1.0,400.0,400.0,400.0,399.0,7.0,,,,,,F,,,,,,,,,2018-02-12 16:47:01,16,Monday
3388760,0,10124646,18.851,C,13413,103.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,326982.0,-6.0,-100.0,266.0,595.0,desktop,Moto G (5) Build/NPPS25.137-93-4,2018-03-28 04:24:06,4,Wednesday
3167281,1,3963999,390.0,W,10859,231.0,150.0,mastercard,117.0,debit,272.0,87.0,721.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,8.0,8.0,8.0,8.0,T,F,F,M0,F,T,,,,,,,,,2018-01-15 21:06:39,21,Monday
3397239,0,10361663,121.142,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,219430.0,0.0,0.0,266.0,417.0,desktop,,2018-03-30 22:14:23,22,Friday
3210239,0,5261929,2161.95,W,10486,514.0,150.0,mastercard,219.0,credit,327.0,87.0,3.0,,att.net,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-01-30 21:38:49,21,Tuesday
3373579,0,9681449,300.0,W,2803,100.0,150.0,visa,226.0,debit,264.0,87.0,17.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,3.0,1.0,26.0,26.0,606.0,606.0,26.0,T,T,T,,,F,,,,,,,,,2018-03-23 01:17:29,1,Friday
3075981,0,1875534,226.0,W,12686,215.0,150.0,visa,226.0,debit,264.0,87.0,7.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,432.0,0.0,T,T,T,M0,T,T,,,,,,,,,2017-12-22 16:58:54,16,Friday
3155878,1,3621660,300.0,H,14814,399.0,150.0,american express,133.0,credit,325.0,87.0,,13.0,gmail.com,gmail.com,8.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,49189.0,14.0,-34.0,122.0,549.0,mobile,,2018-01-11 22:01:00,22,Thursday
3366134,0,9489191,103.97,W,13543,555.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,4.0,3.0,0.0,0.0,4.0,11.0,4.0,79.0,79.0,0.0,324.0,324.0,,,,,,T,,,,,,,,,2018-03-20 19:53:11,19,Tuesday
3056295,0,1556031,200.0,R,9043,170.0,150.0,visa,195.0,credit,441.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,-15.0,,,,,,,,2017-12-19 00:13:51,0,Tuesday
3367598,1,9512734,23.201,C,15885,545.0,185.0,visa,138.0,debit,,,,,outlook.com,outlook.com,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,269234.0,-6.0,-24.0,567.0,507.0,mobile,SAMSUNG SM-J700M Build/MMB29K,2018-03-21 02:25:34,2,Wednesday
3411297,0,10732818,201.0,W,5878,555.0,150.0,mastercard,224.0,debit,299.0,87.0,2.0,,yahoo.com,,3.0,3.0,0.0,0.0,1.0,14.0,3.0,403.0,403.0,40.0,403.0,403.0,T,T,T,M0,F,T,,,,,,,,,2018-04-04 05:20:18,5,Wednesday
3263394,0,6721814,59.0,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,9.0,,,,3.0,3.0,0.0,0.0,0.0,21.0,3.0,69.0,69.0,,70.0,70.0,T,T,T,M1,T,F,,,,,,,,,2018-02-16 19:10:14,19,Friday
3060370,0,1628157,25.652,C,11201,103.0,185.0,visa,226.0,debit,,,,7.0,hotmail.com,hotmail.com,3.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,,259.0,0.0,0.0,,,,M2,,,-5.0,370079.0,0.0,0.0,427.0,507.0,desktop,Windows,2017-12-19 20:15:57,20,Tuesday
3340934,0,8731353,58.95,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,53.0,,gmail.com,,2.0,1.0,0.0,0.0,1.0,6.0,2.0,196.0,196.0,204.0,204.0,204.0,T,T,T,,,F,,,,,,,,,2018-03-12 01:22:33,1,Monday
3459979,0,12232638,30.95,W,7919,194.0,150.0,mastercard,166.0,debit,184.0,87.0,25.0,,gmail.com,,3.0,3.0,0.0,0.0,1.0,15.0,3.0,240.0,240.0,26.0,210.0,240.0,T,T,T,,,F,,,,,,,,,2018-04-21 13:57:18,13,Saturday
3085132,0,1983385,200.0,R,5714,170.0,150.0,visa,195.0,credit,498.0,87.0,,,anonymous.com,aol.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-5.0,105681.0,2.0,0.0,621.0,272.0,desktop,Windows,2017-12-23 22:56:25,22,Saturday
3082624,0,1964896,82.95,W,13623,585.0,150.0,visa,226.0,debit,498.0,87.0,1.0,,,,2.0,3.0,0.0,0.0,2.0,25.0,2.0,256.0,256.0,,16.0,256.0,T,T,T,,,T,,,,,,,,,2017-12-23 17:48:16,17,Saturday
3548495,0,14863320,106.0,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,,,,yahoo.com,5.0,3.0,0.0,3.0,0.0,61.0,5.0,43.0,43.0,,253.0,,,,,,,,-10.0,1184.0,,,,,desktop,Windows,2018-05-22 00:42:00,0,Tuesday
3028669,0,1018891,29.0,W,16560,476.0,150.0,visa,166.0,debit,444.0,87.0,565.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,F,F,M0,F,T,,,,,,,,,2017-12-12 19:01:31,19,Tuesday
3045925,0,1359644,75.0,H,4436,174.0,150.0,visa,183.0,debit,269.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,211160.0,16.0,0.0,410.0,178.0,desktop,Trident/7.0,2017-12-16 17:40:44,17,Saturday
3191342,0,4670544,57.95,W,4385,557.0,150.0,visa,226.0,debit,436.0,87.0,8.0,,yahoo.com,,81.0,75.0,0.0,0.0,145.0,460.0,70.0,212.0,212.0,524.0,212.0,529.0,T,T,T,,,T,,,,,,,,,2018-01-24 01:22:24,1,Wednesday
3224603,0,5608898,141.0,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,8.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,25.0,1.0,286.0,286.0,287.0,255.0,287.0,T,T,T,M1,F,F,,,,,,,,,2018-02-03 22:01:38,22,Saturday
3307809,0,7968915,107.95,W,1030,157.0,150.0,visa,226.0,debit,205.0,87.0,9.0,,,,6.0,3.0,0.0,0.0,3.0,12.0,4.0,29.0,29.0,,571.0,28.0,T,F,F,,,F,,,,,,,,,2018-03-03 05:35:15,5,Saturday
3026501,0,959066,25.95,W,6530,206.0,150.0,mastercard,166.0,debit,143.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,1.0,15.0,2.0,394.0,394.0,0.0,394.0,394.0,,,,,,T,,,,,,,,,2017-12-12 02:24:26,2,Tuesday
3341494,0,8773481,49.0,W,7207,111.0,150.0,visa,226.0,debit,143.0,87.0,1118.0,,,,2.0,2.0,0.0,0.0,0.0,7.0,2.0,248.0,248.0,,38.0,248.0,T,F,F,M0,F,F,,,,,,,,,2018-03-12 13:04:41,13,Monday
3153811,0,3553516,21.268,C,17782,408.0,185.0,visa,226.0,debit,,,,128.0,anonymous.com,anonymous.com,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,,20.0,0.0,0.0,,,,M2,,,-5.0,138217.0,0.0,0.0,574.0,507.0,desktop,Windows,2018-01-11 03:05:16,3,Thursday
3401641,0,10456155,67.95,W,15847,216.0,150.0,visa,226.0,debit,444.0,87.0,0.0,,yahoo.com,,3.0,3.0,0.0,0.0,7.0,17.0,3.0,0.0,,59.0,23.0,59.0,T,T,T,,,F,,,,,,,,,2018-04-01 00:29:15,0,Sunday
3169468,1,4041833,87.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,7.0,1.0,228.0,158.0,4.0,228.0,228.0,,,,M0,T,T,,,,,,,,,2018-01-16 18:43:53,18,Tuesday
3131304,0,2977795,49.0,W,7919,194.0,150.0,mastercard,202.0,debit,441.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,F,T,,,,,,,,,2018-01-04 11:09:55,11,Thursday
3066573,0,1720618,214.0,W,11653,561.0,150.0,mastercard,224.0,credit,299.0,87.0,26.0,,aol.com,,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,,30.0,0.0,34.0,T,T,T,M1,F,F,,,,,,,,,2017-12-20 21:56:58,21,Wednesday
3499276,0,13397969,55.947,C,5583,103.0,185.0,visa,226.0,credit,,,,,gmail.com,gmail.com,2.0,17.0,0.0,2.0,0.0,11.0,2.0,431.0,431.0,204.0,0.0,0.0,,,,M0,,,-5.0,58852.0,0.0,0.0,266.0,507.0,desktop,Windows,2018-05-05 01:39:29,1,Saturday
3168160,0,3982309,35.95,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,,,gmail.com,,103.0,96.0,0.0,0.0,158.0,668.0,90.0,342.0,342.0,341.0,9.0,341.0,,,,,,T,,,,,,,,,2018-01-16 02:11:49,2,Tuesday
3262552,0,6706661,34.0,W,10447,490.0,150.0,visa,226.0,debit,315.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M0,T,T,,,,,,,,,2018-02-16 14:57:41,14,Friday
3568867,0,15538747,44.819,C,8755,500.0,185.0,mastercard,224.0,credit,,,,,yahoo.com.mx,yahoo.com.mx,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-20.0,551066.0,0.0,-10.0,153.0,541.0,mobile,,2018-05-29 20:19:07,20,Tuesday
3485997,0,13093133,57.95,W,2208,554.0,150.0,visa,226.0,debit,494.0,87.0,4.0,,gmail.com,,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,,381.0,381.0,381.0,T,T,T,,,T,,,,,,,,,2018-05-01 12:58:53,12,Tuesday
3190450,0,4654993,30.95,W,4153,549.0,150.0,visa,226.0,debit,299.0,87.0,75.0,,gmail.com,,27.0,23.0,0.0,0.0,6.0,152.0,19.0,543.0,543.0,543.0,543.0,543.0,T,T,T,,,F,,,,,,,,,2018-01-23 21:03:13,21,Tuesday
3421911,0,10999027,107.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,,,hotmail.com,,1.0,1.0,0.0,0.0,7.0,26.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2018-04-07 07:17:07,7,Saturday
3412508,0,10770608,208.99,W,7919,194.0,150.0,mastercard,166.0,debit,325.0,87.0,1.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,,242.0,242.0,242.0,T,T,T,M0,F,T,,,,,,,,,2018-04-04 15:50:08,15,Wednesday
3483949,0,13021376,117.0,W,12932,361.0,150.0,visa,226.0,debit,126.0,87.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,307.0,T,T,T,M0,T,F,,,,,,,,,2018-04-30 17:02:56,17,Monday
2987123,0,88549,59.0,W,6550,,150.0,visa,226.0,debit,299.0,87.0,23.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,T,T,T,M0,T,F,,,,,,,,,2017-12-02 00:35:49,0,Saturday
3165617,0,3890963,57.95,W,15399,390.0,150.0,mastercard,224.0,debit,143.0,87.0,3.0,,yahoo.com,,6.0,4.0,0.0,0.0,1.0,32.0,5.0,255.0,255.0,255.0,255.0,255.0,T,T,T,,,T,,,,,,,,,2018-01-15 00:49:23,0,Monday
3084854,1,1981084,30.549,C,4606,141.0,185.0,visa,137.0,credit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-20.0,252571.0,0.0,0.0,427.0,507.0,mobile,,2017-12-23 22:18:04,22,Saturday
3084687,0,1979765,20.0,H,1724,583.0,150.0,visa,226.0,credit,472.0,87.0,,2.0,yahoo.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,,,,,,,,,,-5.0,17396.0,0.0,0.0,215.0,391.0,desktop,Windows,2017-12-23 21:56:05,21,Saturday
3181764,1,4387733,117.0,W,17649,507.0,150.0,visa,226.0,credit,330.0,87.0,0.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-01-20 18:48:53,18,Saturday
3084317,0,1976923,17.956,C,9300,103.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-30.0,,,,,,,,2017-12-23 21:08:43,21,Saturday
3246932,0,6224550,36.95,W,13462,402.0,150.0,visa,226.0,debit,343.0,87.0,9.0,,gmail.com,,1.0,4.0,0.0,0.0,1.0,4.0,1.0,91.0,91.0,0.0,0.0,90.0,T,T,T,,,F,,,,,,,,,2018-02-11 01:02:30,1,Sunday
3207600,0,5180196,67.95,W,18366,111.0,150.0,visa,226.0,debit,299.0,87.0,177.0,,comcast.net,,1.0,1.0,0.0,0.0,2.0,4.0,1.0,130.0,130.0,130.0,130.0,209.0,T,F,F,,,T,,,,,,,,,2018-01-29 22:56:36,22,Monday
3163419,0,3818790,10.261,C,16136,204.0,185.0,visa,138.0,debit,,,,,outlook.com,outlook.com,3.0,14.0,0.0,4.0,0.0,11.0,3.0,151.0,151.0,151.0,0.0,28.0,,,,M2,,,-45.0,98327.0,0.0,-6.0,176.0,507.0,mobile,CHC-U03 Build/HuaweiCHC-U03,2018-01-14 04:46:30,4,Sunday
3088328,0,2046981,59.0,W,14858,558.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,6.0,4.0,0.0,0.0,1.0,10.0,5.0,450.0,450.0,488.0,451.0,488.0,,,,M0,F,T,,,,,,,,,2017-12-24 16:36:21,16,Sunday
3346254,0,8897299,39.0,W,12469,360.0,150.0,mastercard,126.0,debit,315.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,M0,T,F,,,,,,,,,2018-03-13 23:28:19,23,Tuesday
3291105,0,7522754,57.95,W,2803,100.0,150.0,visa,226.0,debit,269.0,87.0,424.0,,anonymous.com,,4.0,4.0,0.0,0.0,1.0,9.0,3.0,109.0,109.0,54.0,407.0,356.0,T,T,T,,,F,,,,,,,,,2018-02-26 01:39:14,1,Monday
3349862,0,8992151,47.95,W,5846,390.0,150.0,mastercard,224.0,debit,433.0,87.0,16.0,,anonymous.com,,10.0,7.0,0.0,0.0,2.0,25.0,9.0,93.0,93.0,0.0,92.0,92.0,T,T,T,,,T,,,,,,,,,2018-03-15 01:49:11,1,Thursday
3452267,0,11981986,29.0,W,8320,476.0,150.0,visa,166.0,debit,299.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,F,M0,T,F,,,,,,,,,2018-04-18 16:19:46,16,Wednesday
3404727,0,10544262,40.0,S,10486,514.0,150.0,mastercard,219.0,credit,330.0,87.0,,16.0,,gmail.com,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,,,-5.0,3657.0,0.0,0.0,339.0,533.0,desktop,Windows,2018-04-02 00:57:42,0,Monday
